Locus_Tag,Main Role,Subrole,Subsystem,Product,Gene,Locus_Tag,T8A_Low_Light_AX,T8B_Low_Light_AX,T9A_Mid_Light_AX,T9B_Mid_Light_AX,T10A_High_Light_AX,T10B_High_Light_AX,M14A_Low_Light_CC,M14B_Low_Light_CC,M13A_Mid_Light_CC,M13B_Mid_Light_CC,T18A_High_Light_CC,T18B_High_Light_CC,T10A_Low_Oxygen_AX,T10B_Low_Oxygen_AX,T15A_Mid_Oxygen_AX,T15B_Mid_Oxygen_AX,T16A_High_Oxygen_AX,T16B_High_Oxygen_AX,T18A_Low_Oxygen_CC,T18B_Low_Oxygen_CC,T19A_Mid_Oxygen_CC,T19B_Mid_Oxygen_CC,T20A_High_Oxygen_CC,T20B_High_Oxygen_CC
tll0045,Energy metabolism,Oxidative phosphorylation,NAD(P)H:quinone oxidoreductase (complex I) NdhABCDEFGHIJKLMNOPQS,NADH-plastoquinone oxidoreductase subunit NdhB,ndhB,tll0045,7.195103538,6.752770275,8.854576817,8.471373891,8.389886876,8.721270374,6.365388409,6.4178147,8.598826391,8.775240721,8.713407646,8.812176216,8.389886876,8.721270374,8.779857877,8.927635901,9.275989272,8.760202802,8.713407646,8.812176216,8.925713409,8.855108685,9.076595103,9.185562213
tll0046,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,peptidoglycan recycling,muramoyltetrapeptide carboxypeptidase IdcA,idcA,tll0046,4.480553438,5.059526869,4.660731355,5.218086754,5.215329242,4.627633235,5.428348615,5.436728583,5.00744474,4.936526235,4.608358616,4.619439081,5.215329242,4.627633235,4.753392244,4.112805384,4.316729181,4.527593441,4.608358616,4.619439081,4.609672008,5.110303637,4.200599743,5.175187158
tll0047,Unknown function,General,None,hypothetical protein,,tll0047,5.629617859,5.587301743,4.724331721,4.34086955,4.58675973,4.584693737,5.264937249,5.555282183,4.161525224,3.849228727,5.147220864,4.869961439,4.58675973,4.584693737,5.042803915,4.436716528,4.11548637,5.125470254,5.147220864,4.869961439,4.139369361,4.488195527,4.471529957,4.984371149
tll0048,Regulatory functions,DNA interactions,Iron homeostasis,Fe2+-responsive transcriptional regulator of iron homeostasis Fur,fur,tll0048,8.078724711,7.924350947,7.12926977,7.955613222,6.521335095,6.577025166,7.573575302,7.648738936,6.915134558,6.987770662,7.176981854,7.172656937,6.521335095,6.577025166,6.604109259,7.176254965,6.783328126,7.145264331,7.176981854,7.172656937,7.047608614,6.872396697,7.281914759,6.943733057
tll0049,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,peptidoglycan biosynthesis,bifunctional peptidoglycan transglycosylase / transpeptidase McrB,mrcB,tll0049,6.231712635,6.797276846,6.638217317,6.036180794,7.042714459,6.796212638,6.848026914,6.78939604,6.780234533,6.872689064,6.997016076,7.217855082,7.042714459,6.796212638,7.042485119,7.043840149,6.961154228,6.836542866,6.997016076,7.217855082,6.895464699,6.924870333,6.554572984,6.819718037
tll0054,Nucleic acid metabolism,Purine metabolism,guanine ribonucleotide biosynthesis from IMP,guanylate kinase Gmk,gmk,tll0054,2.640460343,2.892789361,2.890752673,2.967713436,2.996409233,2.399453239,2.628425199,3.050193165,3.106446558,3.185675432,3.183474198,1.739332835,2.996409233,2.399453239,3.051611306,1.739332835,2.798845652,2.973349809,3.183474198,1.739332835,2.73487305,3.110992792,2.602599088,2.614401626
tll0060,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA Repair,putative DNA repair protein RAD32,,tll0060,6.554858763,6.576689593,5.548310811,5.648204707,6.155981819,6.050034145,7.319445811,7.044706689,6.151922181,5.815401303,5.680435858,5.611723927,6.155981819,6.050034145,6.121569774,6.292205531,5.825240969,6.048832051,5.680435858,5.611723927,5.527666031,5.759530512,5.952269656,5.959397441
tll0061,Regulatory functions,Protein interactions,None,NmrA family protein,,tll0061,8.879145092,9.181169352,7.639783594,7.789532003,7.350284873,7.217837701,8.99577482,8.751271592,7.855522759,7.792871035,6.883092238,7.544883803,7.350284873,7.217837701,7.562576688,7.46795381,7.515746975,7.984111982,6.883092238,7.544883803,7.467382839,7.466176749,7.634760909,8.029005431
tll0062,Translation,tRNA and rRNA base modification,tRNA N6-threonylcarbamoyladenosine modification,tRNA threonylcarbamoyl adenosine modification protein YeaZ,yeaZ,tll0062,6.595621861,6.962705357,7.251116168,6.649379684,6.301604033,6.619440358,6.683108181,6.392656666,7.002569475,6.574232439,6.49416164,6.823691587,6.301604033,6.619440358,6.675512527,6.880860027,6.451641582,6.421343255,6.49416164,6.823691587,6.397144901,6.543641907,6.351656077,6.410558424
tll0064,Terpenoids and polyketides metabolism,General,hopanoid biosynthesis,hopanoid biosynthesis associated glycosyl transferase protein HpnI,hpnI,tll0064,4.388608714,4.454294321,5.712226427,5.571935802,6.199115578,6.018639137,5.7786344,5.766420849,5.273611843,5.502271619,5.458747732,5.505875713,6.199115578,6.018639137,5.389242457,5.56341067,5.56204222,5.229791576,5.458747732,5.505875713,5.302847158,5.198889973,5.63101306,5.273698171
tll0065,Prosthetic groups_ cofactors_ and carriers,Thiamine metabolism,thiamine: hydroxyethylthiazole from 1-deoxy-D-xylulose-5-phosphate_ cysteine_ either Tyr or Gly,thiazole synthase ThiG,thiG,tll0065,6.355622156,7.191061856,6.390508443,6.472530465,6.681850982,6.868311594,6.728371906,6.582583204,6.707729426,6.763850155,6.868196749,6.585694766,6.681850982,6.868311594,6.71671408,6.530997067,6.512506495,6.157981466,6.868196749,6.585694766,6.150258421,6.384018502,6.456689501,6.190131787
tll0070,Unknown function,General,None,protein of unknown function DUF1838,,tll0070,5.914407331,5.777622409,5.58263228,5.36127254,6.06562206,5.739164334,6.342265653,5.950386638,5.53184519,5.614441936,5.610293455,5.267227133,6.06562206,5.739164334,5.580752495,5.837654749,5.214734905,5.622796189,5.610293455,5.267227133,5.419685161,5.5741318,5.396704357,5.648153424
tll0071,Unknown function,General,None,uncharacterized protein,,tll0071,6.918318422,6.882364744,6.931337622,6.703809456,6.994630203,7.072842308,6.806425009,6.637137814,7.085000398,7.169386757,6.912428921,6.86691024,6.994630203,7.072842308,7.562576688,7.385254499,6.672166795,7.43227811,6.912428921,6.86691024,6.702578932,6.656602652,7.046701094,6.795227736
tll0072,Transport and binding proteins,Unknown substrate,None,UPF0118 family permease,,tll0072,8.07152567,8.509610441,7.749095065,7.925418418,7.92541459,7.827383113,7.950889075,7.669808198,7.684850082,8.005722356,7.441233064,7.499856348,7.92541459,7.827383113,7.791769535,7.831387246,7.588150627,7.546879207,7.441233064,7.499856348,7.714670257,7.317156314,7.412850527,7.605063058
tll0073,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,peptidoglycan biosynthesis,UDP-N-acetylmuramoylalanine--D-glutamate ligase MurD,murD,tll0073,6.534035886,6.524678233,5.616148582,5.822783514,6.018215968,5.659858549,5.812745646,6.066421066,5.426847231,5.462833631,5.747299083,5.032286365,6.018215968,5.659858549,5.16791922,5.427589942,5.542645912,5.544342519,5.747299083,5.032286365,5.362464309,5.949264493,5.735175015,5.320505419
tll0075,Unknown function,General,None,SH3 domain protein,,tll0075,5.168683936,4.903725959,5.477089075,5.36127254,4.883375454,4.749037855,5.135524163,5.621960023,5.462712156,4.993318082,4.811822914,4.549084346,4.883375454,4.749037855,5.16791922,4.985439192,4.753774367,4.608117123,4.811822914,4.549084346,4.394601242,4.966071247,3.984188064,5.123241939
tll0076,Unknown function,Enzymes of unknown specificity,None,AAA family ATPase Ycf46,ycf46,tll0076,6.331679968,6.98851981,7.008783048,6.363994462,7.117582747,6.868311594,7.039720782,7.183066831,6.277591099,6.498578623,6.532477096,6.401907809,7.117582747,6.868311594,6.882770254,6.77341567,6.430767253,6.699019494,6.532477096,6.401907809,6.65596551,6.656602652,6.53552176,6.473687684
tll0077,Unknown function,General,None,protein of unknown function DUF177 YceD,yceD,tll0077,6.512907255,6.73762372,6.483947065,6.270852401,7.006802548,6.640188261,6.527887019,6.259807326,6.662406444,6.289960497,6.372683215,6.321271331,7.006802548,6.640188261,7.020724444,6.657303325,5.792821072,6.643861884,6.372683215,6.321271331,5.766534898,5.816351324,6.089399092,6.190131787
tll0078,Signal transduction,General,pixDE light intensity sensor,flavin-binding BLUF protein PixD,pixD,tll0078,5.779080754,5.945588947,6.067082155,6.294709753,5.518726276,4.930560163,6.142531726,6.24582135,5.00744474,5.151159055,5.57388789,5.082495292,5.518726276,4.930560163,5.389242457,5.647273712,5.002994419,5.279211208,5.57388789,5.082495292,4.795860549,5.110303637,5.063429719,5.409739924
tll0079,Unknown function,General,None,protein of unknown function DUF2752,,tll0079,4.566750494,3.900396446,4.594088126,4.745488909,5.336802658,4.99708125,3.980635214,4.21897851,4.248566172,4.683187717,5.147220864,5.082495292,5.336802658,4.99708125,4.805957957,4.849341263,4.316729181,5.125470254,5.147220864,5.082495292,4.960184004,3.975081959,4.096769945,4.729068049
tll0080,Translation,tRNA and rRNA base modification,queuosine (Q-tRNA) biosynthesis from preQ0,tRNA-guanine transglycosylase Tgt,tgt,tll0080,4.724580141,5.444701207,6.371069558,5.648204707,6.4247704,6.805424883,4.800697178,4.21897851,6.107464853,6.220978028,6.414326448,6.653104794,6.4247704,6.805424883,6.6473748,6.677317391,6.114548457,6.259419215,6.414326448,6.653104794,5.851934376,6.047382313,5.893524276,5.736838231
tll0113,Regulatory functions,Protein interactions,redox regulatory system FtrCV,ferredoxin-thioredoxin reductase beta subunit FtrC,ftrC,tll0113,4.995162745,4.903725959,5.005122357,6.221915738,4.293235401,4.294565613,5.383541716,4.902862804,4.739449564,4.457536399,4.932706312,4.028568543,4.293235401,4.294565613,3.667052041,3.843165394,4.610291937,4.527593441,4.932706312,4.028568543,4.394601242,4.623860543,4.551133856,4.862510815
tll0114,Mobile and extrachromosomal element functions,Selfish genetic elements,group II intron,retron-type reverse transcriptase,,tll0114,14.4005976,14.02940975,14.49200364,14.38780193,13.89619554,14.18814027,13.629902,13.94781478,14.33570017,14.39446165,14.63919546,14.37670223,13.89619554,14.18814027,13.62698716,13.70326519,13.83006952,13.68658806,14.63919546,14.37670223,14.17262623,14.30623552,14.08556027,13.90275015
tll0118,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,None,DnaJ domain-containing protein,,tll0118,4.480553438,4.957594607,4.289824496,4.34086955,3.805127457,4.239619416,4.730225151,4.828887717,4.616032533,4.37331158,4.932706312,4.75030175,3.805127457,4.239619416,4.753392244,4.776008583,4.883898972,4.756401014,4.932706312,4.75030175,4.960184004,4.914521507,4.697821454,5.533917516
tll0119,None,None,None,None,None,tll0119,6.038055822,5.685624761,5.281715579,5.53221822,4.856386314,5.415919977,6.220720693,6.24582135,5.597784703,5.422274028,6.307865951,6.401907809,4.856386314,5.415919977,5.695500268,5.907244866,6.344101587,6.464445286,6.307865951,6.401907809,6.339283708,6.42105248,6.74901063,7.044125617
tll0120,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVa pilus complex,type IV fimbrial assembly protein PilC,pilC,tll0120,7.127261473,6.840449064,6.605335752,6.703809456,5.956667421,6.018639137,6.578215618,6.978673902,6.317151947,5.87657406,6.791317,6.653104794,5.956667421,6.018639137,6.730190017,6.697057028,6.482395885,6.820053716,6.791317,6.653104794,6.53236668,6.70242637,6.963670173,6.951140633
tll0121,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVa pilus complex,pilin retraction protein PilT,pilT,tll0121,9.202778019,8.583414654,8.309082876,8.317130849,7.915768682,7.985583187,7.9622918,8.428707901,8.215670731,8.129873343,8.14388944,8.097775168,7.915768682,7.985583187,7.854594911,8.076950173,8.284077756,7.954222449,8.14388944,8.097775168,8.311009466,8.287111349,8.308305688,8.120492864
tll0122,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVa pilus complex,type IV fimbrial assembly ATPase PilB,pilB,tll0122,9.41954189,8.69730068,8.235858442,8.317130849,7.896281127,8.131796044,8.41369593,8.677788164,8.215670731,8.154702097,8.268158198,8.213832254,7.896281127,8.131796044,8.011704173,8.405353906,8.272408317,8.111440822,8.268158198,8.213832254,8.118355659,8.117242314,8.426640103,8.325223693
tll0126,Unknown function,General,None,hypothetical protein,,tll0126,5.222102292,5.059526869,5.58263228,5.001482712,6.177710582,6.555339409,4.406114908,4.828887717,6.500110872,6.418724853,6.743138705,6.602845551,6.177710582,6.555339409,6.100943227,6.097794009,6.570900884,6.131462005,6.743138705,6.602845551,6.679460873,6.526755767,6.26173008,6.214992093
tll0128,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA Repair,SbcC-like exonuclease,,tll0128,8.020100381,7.855915657,6.331385225,7.050280262,7.134321288,6.768216948,7.5435206,7.770770085,6.737171015,6.628472095,6.474614356,6.300385235,7.134321288,6.768216948,7.009719607,6.828139584,6.766775074,7.209954331,6.474614356,6.300385235,6.702578932,6.543641907,6.949354249,6.943733057
tll0130,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,phylloquinone biosynthesis via SEPHCHC,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase MenD,menD,tll0130,4.647900574,4.847712809,4.899437011,4.431829759,5.838750991,5.68010091,4.693611028,4.938440759,5.232577116,5.200091323,5.147220864,5.391543402,5.838750991,5.68010091,4.85662398,4.337070081,5.214734905,4.253235333,5.147220864,5.391543402,5.17554345,4.966071247,4.892474424,4.924758742
tll0131,Defense and invasion systems,Protein_ prosthetic group_ membrane repair,FtsH2-FtsH3 photosystem II repair complex,ATP-dependent metalloprotease FtsH3,ftsH3,tll0131,8.736241181,8.088429035,8.603310693,8.702582825,8.30868665,8.486793859,7.593269265,7.949379564,8.800380049,8.783223513,8.848459839,8.771089805,8.30868665,8.486793859,9.136499005,9.016642122,9.490097041,9.3819521,8.848459839,8.771089805,9.002162851,9.291835554,9.532678289,9.450036862
tll0133,Amino acid metabolism,Histidine metabolism,histidine biosynthesis from ribose-5-phosphate,imidazoleglycerol-phosphate dehydratase HisB,hisB,tll0133,6.09610149,5.777622409,7.485842662,7.270523004,7.066167912,7.521447345,5.910461819,5.861353501,7.508395259,7.694695267,7.410732061,7.424752894,7.066167912,7.521447345,7.105862179,7.231413969,7.018196911,7.388237968,7.410732061,7.424752894,7.467382839,7.501143467,7.33792355,7.219969168
tll0135,Unknown function,General,None,periplasmic protein of unknown function,,tll0135,4.480553438,4.205591806,4.953269977,4.673456734,5.956667421,5.795886993,5.652406363,5.252207775,6.317151947,6.148516153,6.014687524,5.772389121,5.956667421,5.795886993,5.876522063,5.687429853,6.275492357,5.461326661,6.014687524,5.772389121,5.932529643,6.266824826,5.735175015,5.820347505
tll0138,Unknown function,General,None,protein of unknown function DUF2062,,tll0138,6.491463731,6.868527943,5.886962668,6.145236287,7.542254556,7.29177531,6.823210251,6.615563462,6.517189244,6.731180221,5.779594807,5.577305392,7.542254556,7.29177531,5.519727617,5.51955778,6.512506495,6.131462005,5.779594807,5.577305392,5.527666031,5.506573358,5.893524276,6.582686919
tll0139,Transport and binding proteins,Unknown substrate,None,multidrug efflux transporter MFS family,,tll0139,3.466095597,4.293628599,4.594088126,3.899848066,5.256984691,4.964212949,3.622455167,3.959119391,4.616032533,4.75094404,4.811822914,5.391543402,5.256984691,4.964212949,4.753392244,4.69862249,5.002994419,4.442091078,4.811822914,5.391543402,5.302847158,5.241191407,4.892474424,4.830321678
tll0141,Unknown function,General,None,uncharacterized protein,,tll0141,5.113174204,5.059526869,4.201870952,4.597498722,4.372701819,4.239619416,6.912187317,6.900579314,5.31349505,5.540648991,4.67952678,5.032286365,4.372701819,4.239619416,3.667052041,3.684006715,4.362702877,4.442091078,4.67952678,5.032286365,4.88042155,4.488195527,5.063429719,5.49371411
tll0142,Unknown function,General,None,hypothetical protein,,tll0142,3.466095597,4.111415253,5.363108547,5.755484742,4.883375454,4.896083601,5.513947184,5.334233586,4.906289748,4.936526235,5.289160246,4.869961439,4.883375454,4.896083601,4.952785921,5.329276363,4.753774367,4.527593441,5.289160246,4.869961439,5.2406211,5.110303637,4.83054469,4.830321678
tll0145,Transport and binding proteins,Anions,None,CIC family chloride carrier/channel,,tll0145,8.685277444,8.3693771,6.732582331,7.171055598,6.271617514,6.417877375,8.046840517,8.578247591,6.63137846,6.827047148,6.693292408,6.779135753,6.271617514,6.417877375,6.71671408,7.012685838,6.617815747,6.97702046,6.693292408,6.779135753,6.854778298,6.526755767,6.963670173,7.477549094
tll0146,Terpenoids and polyketides metabolism,Carotenoid metabolism,lycopene biosynthesis from isopentyl pyrophosphate (IPP),zeta-carotene isomerase nnrU,nnrU,tll0146,5.168683936,4.847712809,6.160690993,6.823339924,6.61977583,6.499650654,5.239981316,4.973142355,6.107464853,6.355783554,6.606176872,5.970765709,6.61977583,6.499650654,6.181729408,6.037046198,6.409585521,6.376909581,6.606176872,5.970765709,6.116187047,5.9236494,6.190389411,6.190131787
tll0150,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,chlorophyll biosynthesis from chlorophyllide a,geranylgeranyl reductase ChlP,chlP,tll0150,6.801261013,7.179903938,9.593047618,9.39588023,9.485046314,9.792045904,7.49723015,7.55559219,9.389788884,9.248658637,9.801282268,9.651083141,9.485046314,9.792045904,9.831152779,9.678365138,9.951726734,9.76211,9.801282268,9.651083141,9.873207481,9.88993717,9.930581935,9.703351216
tll0153,Transport and binding proteins,Unknown substrate,None,cation-transporting ATPase E1-E2 family,,tll0153,5.946332924,5.620833061,6.686172849,6.573449255,6.805493013,7.018438707,5.313571838,5.664744266,6.534067283,6.680741902,6.95534324,6.653104794,6.805493013,7.018438707,6.633096963,6.810128348,6.681029093,6.485521488,6.95534324,6.653104794,6.769786034,6.85897406,6.351656077,6.684008929
tll0154,Defense and invasion systems,General,DNA damage response,universal stress protein UspA family,,tll0154,2.640460343,2.892789361,3.896992405,3.430902459,4.251694045,3.852126666,3.77790283,3.193511794,4.161525224,4.084010808,3.968758995,4.396631563,4.251694045,3.852126666,3.051611306,3.984864125,4.53259093,3.908743648,3.968758995,4.396631563,3.990981031,4.687027216,4.297012115,3.67472814
tll0155,None,None,None,None,None,tll0155,1.739332835,2.892789361,2.56401692,1.739332835,3.468504837,2.86399981,2.628425199,1.739332835,1.739332835,2.935765398,1.739332835,2.57336173,3.468504837,2.86399981,2.822504783,3.021853075,2.954216793,2.624795792,1.739332835,2.57336173,2.73487305,3.617563061,2.943234246,2.614401626
tll0156,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTe12 transposase OrfA TnpA_ISTel2,tnpA_ISTel2,tll0156,2.640460343,2.56551189,2.56401692,2.967713436,2.996409233,1.739332835,1.739332835,2.411448644,2.547878316,2.597100669,2.933900283,2.57336173,2.996409233,1.739332835,1.739332835,1.739332835,2.360083005,1.739332835,2.933900283,2.57336173,2.73487305,1.739332835,2.602599088,1.739332835
tll0158,Transport and binding proteins,Cations and iron carrying compounds,None,CPA1 family Na:H antiporter,,tll0158,4.183793842,3.780604553,5.005122357,4.34086955,4.410768726,4.584693737,4.041797563,3.434496577,4.248566172,4.993318082,4.369876534,4.396631563,4.410768726,4.584693737,3.984992185,3.984864125,4.362702877,4.253235333,4.369876534,4.396631563,3.823766706,4.55768759,4.200599743,4.862510815
tll0161,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,heat shock,co-chaperone GrpE,grpE,tll0161,4.068438254,4.376315686,4.724331721,4.024491095,4.961369199,4.896083601,5.022748088,4.276788075,4.480578401,4.283565388,4.369876534,4.75030175,4.961369199,4.896083601,4.455951203,4.616692286,4.852481318,4.350921553,4.369876534,4.75030175,4.88042155,4.747457029,4.626410647,4.581522976
tll0162,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,multiple sugar uptake system,ABC-type multiple sugar uptake system ATPase component,,tll0162,4.566750494,4.598153563,4.00658444,4.243418368,5.664722943,4.930560163,5.360598437,5.072403964,4.739449564,5.047912707,4.873563645,4.869961439,5.664722943,4.930560163,4.582668271,4.849341263,5.214734905,4.756401014,4.873563645,4.869961439,5.419685161,5.506573358,5.70129006,5.320505419
tll0165,Regulatory functions,Protein interactions,Glutamate inactivation,glutamine synthetase inactivating factor IF17 GifB,gifB,tll0165,11.77021231,11.53754982,7.251116168,8.445012606,5.725113756,5.391527901,10.42099422,11.01006466,7.226599451,7.217333747,7.369033473,7.704207756,5.725113756,5.391527901,7.428566727,7.795243567,6.482395885,9.144570954,7.369033473,7.704207756,8.209859118,7.194321084,8.974327117,8.553933104
