baseMean,log2FoldChange (positive means more highly expressed in mitomycin C treatment),lfcSE,stat,pvalue,padj,gene
18077.65536,-2.297891546,0.158545459,-14.49358157,1.33E-47,6.22E-47,MIT0604_00605
11329.73795,-3.599632703,0.126432349,-28.47082049,2.69E-178,6.12E-177,MIT0604_00606
1159.428879,-2.47434647,0.125727301,-19.68026398,3.18E-86,2.50E-85,MIT0604_00607
607.7817323,-2.218261591,0.109372587,-20.28169633,1.87E-91,1.55E-90,MIT0604_00608
490.7898057,-2.358191192,0.128770536,-18.31312709,6.50E-75,4.39E-74,MIT0604_00609
306.8187873,-1.710315224,0.238055986,-7.184508358,6.74E-13,1.39E-12,MIT0604_00610
581.9879259,-3.1249013,0.172830661,-18.08071138,4.52E-73,2.97E-72,MIT0604_00611
450.9634943,-2.067417254,0.196886217,-10.50056872,8.59E-26,2.49E-25,MIT0604_00612
258.6001839,0.473324721,0.157016408,3.014492097,0.002574099,0.003322308,MIT0604_00613
456.3565021,0.202122168,0.151115127,1.337537627,0.181047209,0.202405044,MIT0604_00614
1387.179618,0.459986124,0.118480622,3.882374328,1.03E-04,1.47E-04,MIT0604_00615
250.9545933,0.143148376,0.152749754,0.937143083,0.348684962,0.374283229,MIT0604_00616
81.13098885,1.08028217,0.252982612,4.270183479,1.95E-05,2.91E-05,MIT0604_00617
121.3482811,0.01404284,0.238069394,0.058986332,0.952962994,0.956232965,MIT0604_00618
2389.247779,-3.033839939,0.1574319,-19.27080809,9.44E-83,7.03E-82,MIT0604_00619
424.1033128,-0.531254128,0.207845169,-2.556009023,0.010588037,0.013095899,MIT0604_00620
370.8393682,-0.332108487,0.148319456,-2.239143109,0.025146606,0.030261671,MIT0604_00621
807.1670992,-0.837229679,0.093817938,-8.92398296,4.50E-19,1.10E-18,MIT0604_00622
394.6255884,2.080278134,0.134286126,15.4913854,3.97E-54,2.04E-53,MIT0604_00623
873.7579755,-2.244225116,0.144804767,-15.498282,3.56E-54,1.84E-53,MIT0604_00625
467.6267597,0.149524585,0.267460183,0.559053625,0.576125123,0.60292849,MIT0604_00626
1267.86645,0.3722814,0.12467669,2.98597435,0.002826764,0.003630103,MIT0604_00627
1497.17438,-1.589305224,0.177380267,-8.959876131,3.25E-19,7.95E-19,MIT0604_00628
203.9974674,-0.200078524,0.152096479,-1.315471109,0.188351621,0.210112135,MIT0604_00629
397.3379055,-0.471187697,0.137181571,-3.434774024,5.93E-04,8.02E-04,MIT0604_00630
915.5164269,-0.826600416,0.131292425,-6.295872849,3.06E-10,5.68E-10,MIT0604_00631
2967.988751,-1.694751673,0.152056623,-11.14553012,7.53E-29,2.34E-28,MIT0604_00632
1819.294641,0.401791778,0.088464127,4.541861122,5.58E-06,8.56E-06,MIT0604_00633
355.0977295,-0.90178501,0.201969772,-4.464950384,8.01E-06,1.22E-05,MIT0604_00634
5313.649697,3.357444228,0.082401393,40.74499358,0,0,MIT0604_00635
1525.440875,-5.043932017,0.130079375,-38.77580148,0,0,MIT0604_00636
18632.86998,-3.96078236,0.134852681,-29.37117987,1.28E-189,3.20E-188,MIT0604_00637
1104.319919,-0.418708797,0.095092881,-4.403156082,1.07E-05,1.61E-05,MIT0604_00638
3128.475741,-1.603327996,0.134848984,-11.88980406,1.34E-32,4.62E-32,MIT0604_00639
4212.429606,0.020836079,0.123625758,0.168541566,0.866157247,0.879040101,MIT0604_00640
2146.291655,1.815048499,0.150731022,12.04163864,2.15E-33,7.52E-33,MIT0604_00641
860.1677585,0.242413174,0.197470728,1.227590419,0.21960076,0.242461033,MIT0604_00642
136.2087223,-1.628512075,0.203977207,-7.983794369,1.42E-15,3.14E-15,MIT0604_00643
339.5771248,-1.426077374,0.140754187,-10.13168708,4.00E-24,1.11E-23,MIT0604_00644
860.7807667,0.976957479,0.168889201,5.784605952,7.27E-09,1.27E-08,MIT0604_00645
2833.198557,0.685025153,0.085748179,7.988801134,1.36E-15,3.03E-15,MIT0604_00646
280.9660007,0.547896347,0.174454402,3.140627816,0.001685861,0.002207907,MIT0604_00647
288.5023892,2.374651985,0.159034193,14.93170709,2.05E-50,9.97E-50,MIT0604_00648
1661.276317,-0.472368058,0.183818137,-2.569757612,0.010176969,0.012610325,MIT0604_00649
1602.11442,-0.320354944,0.220512396,-1.452775219,0.146286174,0.16534942,MIT0604_00650
598.2315177,0.693573091,0.146615288,4.730564593,2.24E-06,3.49E-06,MIT0604_00651
749.4481044,1.339726644,0.097376166,13.75826042,4.54E-43,1.94E-42,MIT0604_00652
1502.858339,-0.801120686,0.106091326,-7.551236393,4.31E-14,9.17E-14,MIT0604_00653
1929.180858,-0.760469322,0.118248214,-6.431127319,1.27E-10,2.39E-10,MIT0604_00654
1044.599804,-1.350541837,0.14839376,-9.101068895,8.94E-20,2.22E-19,MIT0604_00655
4514.380882,-1.900054336,0.118005199,-16.10144592,2.49E-58,1.39E-57,MIT0604_00656
1990.722661,-1.144867798,0.095359126,-12.00585454,3.31E-33,1.15E-32,MIT0604_00657
1197.154013,-1.325119136,0.106754926,-12.41272124,2.23E-35,8.24E-35,MIT0604_00658
880.7269177,-0.267682342,0.088933451,-3.009917405,0.002613187,0.003370633,MIT0604_00659
310.0396059,0.094054963,0.133986964,0.701970995,0.482697252,0.509845859,MIT0604_00660
1604.52981,0.163141756,0.12080388,1.350467851,0.176865959,0.197838589,MIT0604_00661
324.4783786,-0.391180888,0.133674725,-2.926363881,0.003429495,0.004387611,MIT0604_00662
736.5037653,1.260371296,0.110432682,11.41302801,3.60E-30,1.15E-29,MIT0604_00663
1110.956764,-0.534330441,0.134765163,-3.964900333,7.34E-05,1.06E-04,MIT0604_00664
3316.619189,-0.970049237,0.136763554,-7.092892881,1.31E-12,2.67E-12,MIT0604_00665
329.8396451,0.489896635,0.19888458,2.463220804,0.013769509,0.016857766,MIT0604_00666
1884.603668,-1.566483005,0.084066518,-18.63385138,1.71E-77,1.19E-76,MIT0604_00667
210.7700694,-0.573932734,0.153122032,-3.748204799,1.78E-04,2.49E-04,MIT0604_00668
969.6071452,-1.55864971,0.117781898,-13.23335533,5.63E-40,2.27E-39,MIT0604_00669
987.976701,-0.215211285,0.116339935,-1.849848765,0.06433535,0.075125192,MIT0604_00670
1341.809048,-0.815650421,0.121437135,-6.716647453,1.86E-11,3.64E-11,MIT0604_00671
485.5373006,0.128796617,0.104276028,1.235150779,0.216774394,0.239469609,MIT0604_00672
200.3259494,0.919638182,0.182971222,5.026135665,5.00E-07,8.05E-07,MIT0604_00673
1527.851525,-0.437523819,0.17453347,-2.506819008,0.012182307,0.014986288,MIT0604_00674
3706.577622,-1.89307614,0.086749257,-21.82239018,1.42E-105,1.45E-104,MIT0604_00675
150.1896314,1.788475272,0.216252882,8.270295657,1.34E-16,3.03E-16,MIT0604_00676
790.5489961,-1.743084042,0.128476445,-13.56734335,6.25E-42,2.61E-41,MIT0604_00677
1173.149913,-3.163114907,0.150019502,-21.08469148,1.10E-98,1.02E-97,MIT0604_00678
871.5560357,-0.780990246,0.127733241,-6.114228667,9.70E-10,1.77E-09,MIT0604_00679
52.7650148,0.039659893,0.366815088,0.108119579,0.913900837,0.920194301,MIT0604_00680
96.50078595,1.779947915,0.37481214,4.748906781,2.05E-06,3.19E-06,MIT0604_00681
231.3470404,-2.303349411,0.189641017,-12.14583977,6.04E-34,2.15E-33,MIT0604_00682
184.6245724,-4.936693445,0.507142014,-9.734341285,2.15E-22,5.72E-22,MIT0604_00683
217476.2793,-3.217679734,0.13055643,-24.64589251,4.07E-134,5.96E-133,MIT0604_00684
231.4481494,-0.904210808,0.193773582,-4.66632653,3.07E-06,4.76E-06,MIT0604_00685
288.7306885,-2.171502177,0.196592682,-11.04569182,2.30E-28,7.06E-28,MIT0604_00686
133.2460286,1.460198548,0.342535969,4.262905742,2.02E-05,3.00E-05,MIT0604_00687
1152.414902,-2.456186427,0.14705176,-16.70287,1.25E-62,7.20E-62,MIT0604_00688
326.6361651,0.452219242,0.15383731,2.93959405,0.003286425,0.004209832,MIT0604_00689
985.6918581,-0.365814191,0.123100916,-2.97166101,0.002961935,0.003796544,MIT0604_00690
58.94878831,1.067360024,0.284017621,3.758076767,1.71E-04,2.40E-04,MIT0604_00691
766.106198,0.644047675,0.109486472,5.882440643,4.04E-09,7.17E-09,MIT0604_00692
229.8283471,0.623790647,0.17311825,3.603263366,3.14E-04,4.32E-04,MIT0604_00693
893.0193178,-2.458106019,0.10871689,-22.61015764,3.44E-113,3.75E-112,MIT0604_00694
530.6001641,2.208754574,0.126567926,17.45113987,3.37E-68,2.07E-67,MIT0604_00695
411.7065029,0.813741077,0.149412144,5.446284711,5.14E-08,8.61E-08,MIT0604_00696
483.849827,-0.430532799,0.110572598,-3.893666317,9.87E-05,1.41E-04,MIT0604_00697
1256.706661,-2.152881298,0.104367349,-20.62791977,1.54E-94,1.35E-93,MIT0604_00698
9000.137727,-2.99480255,0.118562325,-25.25931034,8.95E-141,1.43E-139,MIT0604_00699
2505.119085,-1.883530622,0.094237263,-19.98711094,7.13E-89,5.82E-88,MIT0604_00700
3038.228951,0.114603408,0.096756991,1.184445765,0.236236653,0.259847625,MIT0604_00701
441.3648468,2.078436733,0.114672036,18.12505304,2.02E-73,1.33E-72,MIT0604_00702
1207.550311,1.401373225,0.155337429,9.021478159,1.86E-19,4.56E-19,MIT0604_00703
46.90466704,4.566785192,0.470182765,9.7127873,2.66E-22,7.05E-22,MIT0604_00704
1280.230615,-3.36794293,0.136689688,-24.63933435,4.79E-134,6.92E-133,MIT0604_00705
1160.332254,2.102055792,0.131389093,15.99870848,1.30E-57,7.16E-57,MIT0604_00706
1648.297377,-0.482801566,0.087583694,-5.512459502,3.54E-08,6.00E-08,MIT0604_00707
383.4902876,1.985015853,0.264739488,7.497996878,6.48E-14,1.37E-13,MIT0604_00708
563.0906012,1.128466312,0.153704068,7.341811601,2.11E-13,4.40E-13,MIT0604_00709
391.3025881,-1.089196588,0.140625861,-7.745350534,9.53E-15,2.07E-14,MIT0604_00710
130.8067519,1.100106793,0.273907926,4.01633793,5.91E-05,8.56E-05,MIT0604_00711
107.8114533,1.988662933,0.244946247,8.11877283,4.71E-16,1.06E-15,MIT0604_00712
189.2330429,1.125019191,0.170992982,6.57932962,4.73E-11,9.12E-11,MIT0604_00713
192.295204,-0.395832459,0.18606579,-2.127379023,0.033388604,0.03985217,MIT0604_00714
10286.69209,9.240781989,0.230501198,40.08995212,0,0,MIT0604_00715
22778.68989,9.324372485,0.158032944,59.00271331,0,0,MIT0604_00716
12070.99497,9.544286508,0.206454527,46.22948528,0,0,MIT0604_00717
8689.176709,9.273339679,0.205151641,45.20236668,0,0,MIT0604_00718
15012.73472,9.343111283,0.178705926,52.28204516,0,0,MIT0604_00719
29639.78801,8.849716837,0.160013905,55.30592365,0,0,MIT0604_00720
283.2341283,6.272601893,0.30128069,20.81979394,2.86E-96,2.56E-95,MIT0604_00721
516.5860169,6.342728994,0.239668652,26.46457486,2.48E-154,4.53E-153,MIT0604_00722
409.9143162,5.636745457,0.231560917,24.34238703,6.98E-131,9.79E-130,MIT0604_00723
1345.925146,-0.169532409,0.221534705,-0.765263431,0.444114695,0.470306663,MIT0604_00724
2073.010619,3.744484348,0.179553277,20.85444726,1.39E-96,1.25E-95,MIT0604_00725
1510.823694,2.713482521,0.16483217,16.46209307,6.87E-61,3.92E-60,MIT0604_00726
223.2747075,1.535450846,0.230545555,6.660075677,2.74E-11,5.33E-11,MIT0604_00728
101.0787017,1.740984224,0.218641785,7.962724159,1.68E-15,3.72E-15,MIT0604_00729
56.58606548,0.620189548,0.312518238,1.984490736,0.04720116,0.055657128,MIT0604_00730
85.17137395,-0.382994029,0.272836601,-1.403748716,0.16039369,0.180101966,MIT0604_00731
56.35108261,-0.011400886,0.294829744,-0.03866939,0.969153978,0.971527029,MIT0604_00732
1273.377805,2.534847074,0.145133665,17.46560365,2.62E-68,1.61E-67,MIT0604_00733
59.03557318,-0.303348433,0.32344789,-0.937858747,0.348317006,0.374084423,MIT0604_00734
66.71789511,2.891225809,0.281817265,10.25922174,1.08E-24,3.03E-24,MIT0604_00735
79.6862195,3.26710115,0.27128562,12.04303108,2.11E-33,7.41E-33,MIT0604_00736
10.9897427,2.621303607,0.72007097,3.640340628,2.72E-04,3.76E-04,MIT0604_00737
49.67593142,1.163619604,0.330612101,3.51959169,4.32E-04,5.89E-04,MIT0604_00738
156.9665758,-2.981866067,0.311653027,-9.567903441,1.09E-21,2.83E-21,MIT0604_00739
634.6239832,-0.262355055,0.249967182,-1.049557999,0.293921376,0.31935088,MIT0604_00740
773.7961353,-0.660001972,0.234137974,-2.81885916,0.004819466,0.006093543,MIT0604_00741
2163.892007,-0.636232521,0.073766942,-8.624900276,6.41E-18,1.50E-17,MIT0604_00742
904.1223709,-0.182723302,0.088263346,-2.07020593,0.038433064,0.045766424,MIT0604_00743
539.5705084,-0.631619476,0.206572797,-3.057612062,0.002231082,0.002894186,MIT0604_00744
2572.921385,-1.010681825,0.072528125,-13.9350331,3.88E-44,1.69E-43,MIT0604_00745
470.6909631,-3.314100794,0.234814733,-14.11368338,3.13E-45,1.40E-44,MIT0604_00746
6024.73118,-3.541135766,0.252641866,-14.016425,1.24E-44,5.45E-44,MIT0604_00747
560.6879042,-4.154644798,0.170621175,-24.35011249,5.78E-131,8.22E-130,MIT0604_00748
10251.17751,-3.900369464,0.133669159,-29.17927736,3.55E-187,8.56E-186,MIT0604_00749
131.1712317,0.346676821,0.219312216,1.580745602,0.113936217,0.129931719,MIT0604_00750
1203.138287,0.97499622,0.126282592,7.720749175,1.16E-14,2.51E-14,MIT0604_00751
310.0255688,-0.039533553,0.124461134,-0.317637733,0.750759748,0.769942487,MIT0604_00752
370.7373285,0.509591219,0.178170024,2.860140047,0.00423454,0.005404054,MIT0604_00753
156.5251248,1.148554334,0.177484507,6.471293469,9.72E-11,1.84E-10,MIT0604_00754
528.0517534,0.06429415,0.131774908,0.487908896,0.625614373,0.650727958,MIT0604_00755
314.3083949,1.068533031,0.272657434,3.918957992,8.89E-05,1.27E-04,MIT0604_00756
171.6133125,2.02895413,0.216458474,9.373410492,7.02E-21,1.78E-20,MIT0604_00757
119.1581728,1.476496014,0.203274796,7.263546885,3.77E-13,7.83E-13,MIT0604_00758
130.424812,2.22076912,0.223193473,9.949973405,2.52E-23,6.87E-23,MIT0604_00759
115.757307,0.673828424,0.192875796,3.493587268,4.77E-04,6.47E-04,MIT0604_00760
306.1744017,-0.528147547,0.185683603,-2.84434134,0.004450334,0.00565477,MIT0604_00761
787.4623974,-0.514789927,0.102341589,-5.030114666,4.90E-07,7.89E-07,MIT0604_00762
118.1222559,0.389751133,0.179057072,2.176686616,0.029503958,0.035380551,MIT0604_00763
1011.314024,-0.461753087,0.120108846,-3.844455263,1.21E-04,1.71E-04,MIT0604_00764
605.8428332,1.66816914,0.13108079,12.7262671,4.23E-37,1.61E-36,MIT0604_00765
724.7233056,-2.405513854,0.159646969,-15.06770766,2.64E-51,1.30E-50,MIT0604_00766
399.1755126,2.026461978,0.134782099,15.03509736,4.32E-51,2.12E-50,MIT0604_00767
445.5461403,-0.389972093,0.165735387,-2.352980247,0.018623623,0.022624663,MIT0604_00768
542.6332823,0.464759924,0.172406484,2.695721833,0.007023629,0.008782755,MIT0604_00769
773.5772105,1.412659925,0.108725754,12.99287312,1.34E-38,5.27E-38,MIT0604_00770
888.4494412,0.70268049,0.105661881,6.650274307,2.93E-11,5.69E-11,MIT0604_00771
334.7122936,1.899026672,0.145287032,13.07086149,4.83E-39,1.92E-38,MIT0604_00772
342.8796842,1.24261959,0.182045114,6.825888179,8.74E-12,1.73E-11,MIT0604_00773
23.01863444,5.351389969,0.771812634,6.933535077,4.10E-12,8.25E-12,MIT0604_00774
463.0235819,-0.489721251,0.131192995,-3.732830802,1.89E-04,2.64E-04,MIT0604_00775
44.41751389,-1.444700012,0.301528845,-4.791249783,1.66E-06,2.61E-06,MIT0604_00776
52.68473388,2.63863191,0.314431987,8.391741359,4.79E-17,1.09E-16,MIT0604_00777
13696.80542,2.125167315,0.181047003,11.73820768,8.12E-32,2.72E-31,MIT0604_00778
7852.792302,2.069123113,0.176670139,11.71178745,1.11E-31,3.71E-31,MIT0604_00779
7651.722451,2.175949499,0.184993031,11.76233229,6.10E-32,2.06E-31,MIT0604_00780
453.6314468,2.333363954,0.144535401,16.14389233,1.25E-58,7.03E-58,MIT0604_00781
155.8625414,0.345200778,0.320928927,1.075629988,0.28209277,0.307968359,MIT0604_00782
435.1468395,-0.938410036,0.199912023,-4.694115056,2.68E-06,4.16E-06,MIT0604_00783
161.3431726,1.799776982,0.3190765,5.640581438,1.69E-08,2.92E-08,MIT0604_00784
15039.89919,2.625692899,0.165905489,15.82643779,2.04E-56,1.11E-55,MIT0604_00785
16829.14266,2.733868706,0.13297942,20.55858501,6.45E-94,5.52E-93,MIT0604_00786
254.3026115,3.247026794,0.217140543,14.95357226,1.48E-50,7.19E-50,MIT0604_00787
498.5658046,3.648088171,0.160341363,22.75200929,1.37E-114,1.52E-113,MIT0604_00788
35.9447922,-0.247477029,0.576148559,-0.429536836,0.667532593,0.691867958,MIT0604_00789
166.8990981,-1.717607747,0.35692292,-4.812265203,1.49E-06,2.36E-06,MIT0604_00790
277.1212476,-1.996914679,0.165261866,-12.08333618,1.29E-33,4.57E-33,MIT0604_00791
141.8714379,0.6120573,0.179873417,3.402711247,6.67E-04,8.96E-04,MIT0604_00792
173.0066034,1.270281234,0.154656974,8.213539949,2.15E-16,4.84E-16,MIT0604_00793
111.5352885,0.361200313,0.215768653,1.674016627,0.094127332,0.108064301,MIT0604_00794
524.8401605,1.53131725,0.125407207,12.21075954,2.72E-34,9.83E-34,MIT0604_00795
6.679699802,0.938195087,0.755775047,1.24136817,0.214469772,0.237179699,MIT0604_00796
279.3657561,-0.373966654,0.145500403,-2.570210446,0.010163675,0.01260148,MIT0604_00797
379.1863676,-0.743154315,0.11624495,-6.393002995,1.63E-10,3.06E-10,MIT0604_00798
253.5089168,-0.652855931,0.201682263,-3.237051783,0.001207715,0.001594963,MIT0604_00799
178.1139083,1.048703583,0.325100867,3.2257791,0.001256303,0.001655925,MIT0604_00800
50.3347281,-0.68857317,0.39588817,-1.739312318,0.081979842,0.094755921,MIT0604_00801
330.3906169,0.196823313,0.144435551,1.362706838,0.172974922,0.193910003,MIT0604_00802
534.3609653,-0.024916371,0.153775834,-0.162030472,0.871281858,0.883365014,MIT0604_00803
162.3471471,-0.666308097,0.208690221,-3.192809392,0.001408959,0.00185237,MIT0604_00804
680.6852693,-2.058067696,0.201828056,-10.19713382,2.04E-24,5.71E-24,MIT0604_00805
168.7792809,1.599871025,0.250971402,6.374714468,1.83E-10,3.44E-10,MIT0604_00806
68.99289527,2.073938877,0.246869779,8.400942738,4.43E-17,1.01E-16,MIT0604_00807
185.0498151,-0.125484665,0.272018818,-0.461308767,0.644577096,0.669431413,MIT0604_00808
166.9269985,-1.443745074,0.252146073,-5.725828107,1.03E-08,1.79E-08,MIT0604_00809
643.1966352,-0.333133172,0.156476889,-2.128960861,0.033257499,0.039718845,MIT0604_00810
165.4580136,-0.166907111,0.162601946,-1.026476713,0.304666935,0.330675088,MIT0604_00811
127.3747707,0.458078657,0.178200971,2.570573295,0.010153034,0.012595915,MIT0604_00812
427.5973578,0.115514525,0.122754461,0.941020989,0.346694103,0.372536918,MIT0604_00813
628.1722772,-0.233862515,0.114491917,-2.042611568,0.041090905,0.048789491,MIT0604_00814
620.1055603,-0.179979848,0.117145088,-1.536384083,0.124444208,0.141050551,MIT0604_00815
343.862941,-0.041650282,0.128973857,-0.322935849,0.746743826,0.766976725,MIT0604_00816
99.64141882,-2.4324397,0.251813666,-9.65968106,4.47E-22,1.18E-21,MIT0604_00817
1007.776181,-4.49716057,0.142927386,-31.4646528,2.65E-217,8.08E-216,MIT0604_00818
701.902606,-1.773820859,0.143386125,-12.37093799,3.75E-35,1.37E-34,MIT0604_00819
97.96365266,2.756523246,0.238761754,11.5450787,7.82E-31,2.55E-30,MIT0604_00820
467.6488729,2.467761913,0.13916395,17.73276705,2.34E-70,1.48E-69,MIT0604_00821
244.0031939,3.440057399,0.18192201,18.90951736,9.52E-80,6.79E-79,MIT0604_00822
312.2182276,3.334249998,0.157413491,21.18147549,1.42E-99,1.32E-98,MIT0604_00823
193.6294267,1.4637057,0.357468264,4.094645168,4.23E-05,6.16E-05,MIT0604_00824
556.4879273,-1.08578924,0.176545745,-6.15018639,7.74E-10,1.42E-09,MIT0604_00825
1510.921102,-0.793980842,0.101516031,-7.821236084,5.23E-15,1.14E-14,MIT0604_00826
329.0873884,1.613557849,0.1503645,10.73097606,7.28E-27,2.15E-26,MIT0604_00827
66.12508084,-0.999688559,0.249893033,-4.000465898,6.32E-05,9.14E-05,MIT0604_00828
114.1764117,1.203510849,0.498089093,2.416256178,0.015681024,0.019117961,MIT0604_00829
1093.851962,-0.2716838,0.16170545,-1.680115299,0.092934885,0.106755168,MIT0604_00830
202.5407613,-1.36520325,0.282209408,-4.837553995,1.31E-06,2.08E-06,MIT0604_00831
121.7247517,2.715512652,0.293788746,9.243079201,2.40E-20,6.04E-20,MIT0604_00832
70.15155249,-0.009978491,0.264307424,-0.037753351,0.969884338,0.97178328,MIT0604_00833
397.3572879,0.4577764,0.211069753,2.168839423,0.030094877,0.036068041,MIT0604_00834
155.0035341,0.820783994,0.441261403,1.860085629,0.062873412,0.073501927,MIT0604_00835
282.2725255,-0.647743854,0.363779476,-1.780594827,0.074978665,0.08715578,MIT0604_00836
140.8240759,0.373369587,0.375075753,0.995451142,0.319516896,0.345327923,MIT0604_00837
172.1574177,1.231500577,0.181636908,6.7800129,1.20E-11,2.38E-11,MIT0604_00838
253.997541,-2.132547837,0.191543213,-11.13350772,8.62E-29,2.66E-28,MIT0604_00839
823.7652939,-5.901828677,0.226471825,-26.05988041,1.04E-149,1.83E-148,MIT0604_00840
745.9016776,-0.787694941,0.570587088,-1.380499064,0.167433038,0.187903195,MIT0604_00841
1191.223659,-0.851567625,0.1424936,-5.976181556,2.28E-09,4.10E-09,MIT0604_00842
10981.42621,-0.493614621,0.155687274,-3.170552144,0.001521495,0.001997755,MIT0604_00843
412.6953739,-1.347789461,0.150966472,-8.927740346,4.35E-19,1.06E-18,MIT0604_00844
233.6557992,1.154652682,0.242057121,4.770166133,1.84E-06,2.89E-06,MIT0604_00845
782.0472201,-0.579657012,0.093833231,-6.177523716,6.51E-10,1.20E-09,MIT0604_00846
959.5789718,-0.917952358,0.193095049,-4.753888624,2.00E-06,3.12E-06,MIT0604_00847
675.9414249,1.068329314,0.125664913,8.501412941,1.87E-17,4.31E-17,MIT0604_00848
916.6915719,0.791917362,0.132458053,5.978627521,2.25E-09,4.04E-09,MIT0604_00849
361.53905,2.213102027,0.137723622,16.06915356,4.20E-58,2.32E-57,MIT0604_00850
1440.261068,-1.784179579,0.125281371,-14.24137977,5.07E-46,2.28E-45,MIT0604_00851
2198.007243,1.067291317,0.08385718,12.72748878,4.16E-37,1.59E-36,MIT0604_00852
5038.828236,-0.611295686,0.172502786,-3.543685882,3.95E-04,5.39E-04,MIT0604_00853
2163.768402,-0.778422951,0.110077892,-7.071564816,1.53E-12,3.11E-12,MIT0604_00854
1303.981013,0.773765508,0.118707941,6.518228705,7.11E-11,1.36E-10,MIT0604_00855
1570.937579,2.88933498,0.097948058,29.49864482,3.00E-191,7.76E-190,MIT0604_00856
291.7633922,3.114020112,0.158301357,19.67146819,3.79E-86,2.96E-85,MIT0604_00857
2358.398266,-0.13084884,0.163088664,-0.802317199,0.422369496,0.448671696,MIT0604_00858
1900.166882,-2.437257904,0.14590406,-16.70452425,1.21E-62,7.03E-62,MIT0604_00859
9648.194497,-4.780149309,0.130927186,-36.50998292,7.70E-292,4.04E-290,MIT0604_00860
87.71973796,1.015569894,0.210042904,4.83505929,1.33E-06,2.11E-06,MIT0604_00861
3290.065402,-1.377554018,0.12127276,-11.35913801,6.68E-30,2.12E-29,MIT0604_00862
526.398866,-1.487593573,0.145063734,-10.2547586,1.13E-24,3.17E-24,MIT0604_00863
333.4494539,1.432989299,0.124416354,11.51769248,1.07E-30,3.49E-30,MIT0604_00864
1348.502515,-1.021847885,0.101485916,-10.06886397,7.58E-24,2.09E-23,MIT0604_00865
976.9138851,-0.798338018,0.128933173,-6.191874458,5.95E-10,1.09E-09,MIT0604_00866
7267.661901,-3.336103473,0.107310216,-31.0884052,3.46E-212,9.96E-211,MIT0604_00867
2021.878151,-1.666113227,0.10235075,-16.2784663,1.40E-59,7.96E-59,MIT0604_00868
4491.732019,-1.904376285,0.180337534,-10.56006614,4.56E-26,1.33E-25,MIT0604_00869
1350.611972,-1.582380746,0.163771716,-9.662112488,4.37E-22,1.15E-21,MIT0604_00870
457.9231084,-0.574789616,0.155684877,-3.692006743,2.22E-04,3.09E-04,MIT0604_00871
305.3019047,1.309859487,0.151144814,8.666254915,4.47E-18,1.06E-17,MIT0604_00872
145.3680488,1.581380013,0.198981274,7.947381096,1.90E-15,4.20E-15,MIT0604_00873
3033.482218,0.36381825,0.134360164,2.707783612,0.006773417,0.008495824,MIT0604_00874
1101.53914,-0.587132746,0.145069133,-4.0472617,5.18E-05,7.51E-05,MIT0604_00875
348.5717786,1.023666458,0.120861513,8.469747186,2.46E-17,5.63E-17,MIT0604_00876
1390.568422,-0.749462766,0.104435065,-7.176351811,7.16E-13,1.47E-12,MIT0604_00877
1076.920638,-0.309318552,0.123310268,-2.508457386,0.012125959,0.01492594,MIT0604_00878
750.167311,-2.380204186,0.122489171,-19.43195603,4.14E-84,3.14E-83,MIT0604_00879
695.2692769,-1.331706622,0.119996288,-11.09789848,1.28E-28,3.95E-28,MIT0604_00880
878.8911497,0.826640792,0.097166848,8.507436489,1.78E-17,4.10E-17,MIT0604_00881
16470.92981,-0.937315957,0.141101292,-6.642858786,3.08E-11,5.98E-11,MIT0604_00882
3420.184119,0.003556765,0.633444462,0.005614959,0.995519934,0.996006503,MIT0604_00883
800.7908869,0.439029956,0.112975864,3.88605089,1.02E-04,1.45E-04,MIT0604_00884
600.5136429,-1.95274281,0.157991122,-12.35982624,4.31E-35,1.58E-34,MIT0604_00885
2484.393652,-2.397657582,0.079611024,-30.1171555,2.89E-199,7.78E-198,MIT0604_00886
5482.836099,-2.741523799,0.093392378,-29.35489883,2.07E-189,5.10E-188,MIT0604_00887
1018.670426,0.406128198,0.084620335,4.799416067,1.59E-06,2.51E-06,MIT0604_00888
380.8805903,0.557882486,0.14618035,3.816398623,1.35E-04,1.91E-04,MIT0604_00889
354.1938007,1.374865046,0.132948166,10.34136148,4.58E-25,1.31E-24,MIT0604_00890
505.2535155,-0.869380074,0.146653282,-5.928132393,3.06E-09,5.45E-09,MIT0604_00891
1531.525479,-1.609956677,0.110266224,-14.6006331,2.78E-48,1.33E-47,MIT0604_00892
251.5947576,0.2953252,0.175518085,1.682591287,0.09245424,0.106262677,MIT0604_00893
357.7430574,0.302203666,0.154820522,1.951961286,0.050942801,0.059930985,MIT0604_00894
591.7912331,-0.244855841,0.145024272,-1.688378352,0.091338623,0.105098461,MIT0604_00895
1602.375866,-2.090036508,0.106465145,-19.63118072,8.37E-86,6.49E-85,MIT0604_00896
2011.027663,-0.825660578,0.137016235,-6.026005446,1.68E-09,3.04E-09,MIT0604_00897
608.7902958,-0.525297619,0.127270806,-4.127400727,3.67E-05,5.37E-05,MIT0604_00898
684.1894628,-2.405533746,0.154121627,-15.60802203,6.42E-55,3.41E-54,MIT0604_00899
138.4808893,1.801891485,0.230474561,7.818179504,5.36E-15,1.17E-14,MIT0604_00900
280.7189172,-0.761332107,0.194266836,-3.919001938,8.89E-05,1.27E-04,MIT0604_00901
