locus_tag,island_id,product,resolved_locus_tag,resolution_method
PMT9312_1006,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1006,locus_tag:locus_tag
PMT9312_1007,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1007,locus_tag:locus_tag
PMT9312_1008,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1008,locus_tag:locus_tag
PMT9312_1009,MIT9312_1_914986_953253,metallo-hydrolase/oxidoreductase,PMT9312_1009,locus_tag:locus_tag
PMT9312_1010,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1010,locus_tag:locus_tag
PMT9312_1011,MIT9312_1_914986_953253,aminopeptidase N,PMT9312_1011,locus_tag:locus_tag
PMT9312_1012,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1012,locus_tag:locus_tag
PMT9312_1013,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1013,locus_tag:locus_tag
PMT9312_1014,MIT9312_1_914986_953253,formate-dependent phosphoribosyl glycinamide formyl transferase,PMT9312_1014,locus_tag:locus_tag
PMT9312_1015,MIT9312_1_914986_953253,possible Legume lectins alpha domain,PMT9312_1015,locus_tag:locus_tag
PMT9312_1016,MIT9312_1_914986_953253,glutathione peroxidase,PMT9312_1016,locus_tag:locus_tag
PMT9312_1017,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1017,locus_tag:locus_tag
PMT9312_1018,MIT9312_1_914986_953253,uncharacterized conserved secreted protein,PMT9312_1018,locus_tag:locus_tag
PMT9312_1019,MIT9312_1_914986_953253,"TIM-barrel , nifR3 family protein",PMT9312_1019,locus_tag:locus_tag
PMT9312_1020,MIT9312_1_914986_953253,FMN-binding split barrel domain-containing protein,PMT9312_1020,locus_tag:locus_tag
PMT9312_1021,MIT9312_1_914986_953253,uncharacterized conserved secreted protein,PMT9312_1021,locus_tag:locus_tag
PMT9312_1023,MIT9312_1_914986_953253,thioesterase superfamily protein,PMT9312_1023,locus_tag:locus_tag
PMT9312_1024,MIT9312_1_914986_953253,uncharacterized conserved membrane protein,PMT9312_1024,locus_tag:locus_tag
PMT9312_1025,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1025,locus_tag:locus_tag
PMT9312_1027,MIT9312_1_914986_953253,MAPEG family protein,PMT9312_1027,locus_tag:locus_tag
PMT9312_1029,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1029,locus_tag:locus_tag
PMT9312_1030,MIT9312_1_914986_953253,nif11-like leader peptide domain protein,PMT9312_1030,locus_tag:locus_tag
PMT9312_1031,MIT9312_1_914986_953253,possible Gram-negative pili assembly chaperone,PMT9312_1031,locus_tag:locus_tag
PMT9312_1032,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1032,locus_tag:locus_tag
PMT9312_1033,MIT9312_1_914986_953253,uncharacterized conserved membrane protein,PMT9312_1033,locus_tag:locus_tag
PMT9312_1034,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1034,locus_tag:locus_tag
PMT9312_1035,MIT9312_1_914986_953253,uncharacterized conserved secreted protein,PMT9312_1035,locus_tag:locus_tag
PMT9312_1036,MIT9312_1_914986_953253,OsmC/Ohr family domain-containing protein,PMT9312_1036,locus_tag:locus_tag
PMT9312_1038,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1038,locus_tag:locus_tag
PMT9312_1039,MIT9312_1_914986_953253,uncharacterized conserved secreted protein,PMT9312_1039,locus_tag:locus_tag
PMT9312_1877,MIT9312_1_914986_953253,uncharacterized conserved membrane protein,PMT9312_1877,locus_tag:locus_tag
PMT9312_1878,MIT9312_1_914986_953253,Conserved hypothetical protein,PMT9312_1878,locus_tag:locus_tag
PMT9312_1879,MIT9312_1_914986_953253,Conserved hypothetical protein,PMT9312_1879,locus_tag:locus_tag
PMT9312_1880,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1880,locus_tag:locus_tag
PMT9312_1881,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1881,locus_tag:locus_tag
PMT9312_1882,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_1882,locus_tag:locus_tag
PMT9312_1886,MIT9312_1_914986_953253,Conserved hypothetical protein,PMT9312_1886,locus_tag:locus_tag
PMT9312_1887,MIT9312_1_914986_953253,possible high light inducible protein,PMT9312_1887,locus_tag:locus_tag
PMT9312_1889,MIT9312_1_914986_953253,uncharacterized conserved membrane protein (DUF2839),PMT9312_1889,locus_tag:locus_tag
PMT9312_1890,MIT9312_1_914986_953253,uncharacterized conserved membrane protein,PMT9312_1890,locus_tag:locus_tag
PMT9312_1894,MIT9312_1_914986_953253,Conserved hypothetical protein,PMT9312_1894,locus_tag:locus_tag
PMT9312_1046,MIT9312_1_959469_964375,"possible DNA gyrase/topoisomerase IV, subunit",PMT9312_1046,locus_tag:locus_tag
PMT9312_1047,MIT9312_1_959469_964375,possible uncharacterized conserved secreted protein,PMT9312_1047,locus_tag:locus_tag
PMT9312_1048,MIT9312_1_959469_964375,conserved hypothetical protein,PMT9312_1048,locus_tag:locus_tag
PMT9312_1049,MIT9312_1_959469_964375,A circularly permuted ATPgrasp family protein,PMT9312_1049,locus_tag:locus_tag
PMT9312_1050,MIT9312_1_959469_964375,A predicted alpha-helical domain with a conserved ER motif family protein,PMT9312_1050,locus_tag:locus_tag
PMT9312_1051,MIT9312_1_959469_964375,transglutaminase-like superfamily protein,PMT9312_1051,locus_tag:locus_tag
PMT9312_pseudoVIMSS1362710,MIT9312_1_959469_964375,conserved hypothetical protein,PMT9312_pseudoVIMSS1362710,locus_tag:locus_tag
