locus_tag,island_id,product,resolved_locus_tag,resolution_method
NATL1_12161,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_12161,locus_tag:locus_tag
NATL1_12171,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12171,locus_tag:locus_tag
NATL1_12191,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12191,locus_tag:locus_tag
NATL1_12201,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12201,locus_tag:locus_tag
NATL1_12211,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_12211,locus_tag:locus_tag
NATL1_12221,NATL1A_1_986893_1175206,conserved hypothetical protein (DUF3764),NATL1_12221,locus_tag:locus_tag
NATL1_12231,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12231,locus_tag:locus_tag
NATL1_12241,NATL1A_1_986893_1175206,"protein of unknown function DUF1499, Prochlorococcus-specific",NATL1_12241,locus_tag:locus_tag
NATL1_12251,NATL1A_1_986893_1175206,nitroreductase family protein,NATL1_12251,locus_tag:locus_tag
NATL1_12261,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12261,locus_tag:locus_tag
NATL1_12271,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12271,locus_tag:locus_tag
NATL1_12281,NATL1A_1_986893_1175206,conserved hypothetical protein (DUF4278),NATL1_12281,locus_tag:locus_tag
NATL1_12291,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12291,locus_tag:locus_tag
NATL1_12301,NATL1A_1_986893_1175206,formate-dependent phosphoribosyl glycinamide formyl transferase,NATL1_12301,locus_tag:locus_tag
NATL1_12311,NATL1A_1_986893_1175206,putative membrane protein,NATL1_12311,locus_tag:locus_tag
NATL1_12321,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12321,locus_tag:locus_tag
NATL1_12331,NATL1A_1_986893_1175206,NTF2-like domain-containing protein,NATL1_12331,locus_tag:locus_tag
NATL1_12341,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12341,locus_tag:locus_tag
NATL1_12351,NATL1A_1_986893_1175206,high light inducible protein,NATL1_12351,locus_tag:locus_tag
NATL1_12361,NATL1A_1_986893_1175206,high light inducible protein,NATL1_12361,locus_tag:locus_tag
NATL1_12371,NATL1A_1_986893_1175206,possible high light inducible protein,NATL1_12371,locus_tag:locus_tag
NATL1_12381,NATL1A_1_986893_1175206,high light inducible protein,NATL1_12381,locus_tag:locus_tag
NATL1_12391,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12391,locus_tag:locus_tag
NATL1_12401,NATL1A_1_986893_1175206,Glutamine amidotransferase class-I,NATL1_12401,locus_tag:locus_tag
NATL1_12411,NATL1A_1_986893_1175206,putative lipoprotein,NATL1_12411,locus_tag:locus_tag
NATL1_12431,NATL1A_1_986893_1175206,Hypothetical protein,NATL1_12431,locus_tag:locus_tag
NATL1_12451,NATL1A_1_986893_1175206,Predicted protein family PM-9,NATL1_12451,locus_tag:locus_tag
NATL1_12461,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12461,locus_tag:locus_tag
NATL1_12471,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12471,locus_tag:locus_tag
NATL1_12481,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12481,locus_tag:locus_tag
NATL1_12491,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12491,locus_tag:locus_tag
NATL1_12501,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_12501,locus_tag:locus_tag
NATL1_12511,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12511,locus_tag:locus_tag
NATL1_12521,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12521,locus_tag:locus_tag
NATL1_12531,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12531,locus_tag:locus_tag
NATL1_12541,NATL1A_1_986893_1175206,"conserved hypothetical protein, Prochlorococcus-specific",NATL1_12541,locus_tag:locus_tag
NATL1_12561,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12561,locus_tag:locus_tag
NATL1_12581,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12581,locus_tag:locus_tag
NATL1_12621,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_12621,locus_tag:locus_tag
NATL1_12631,NATL1A_1_986893_1175206,proline iminopeptidase,NATL1_12631,locus_tag:locus_tag
NATL1_12641,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12641,locus_tag:locus_tag
NATL1_12651,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_12651,locus_tag:locus_tag
NATL1_12661,NATL1A_1_986893_1175206,conserved hypothetical protein family PM-14,NATL1_12661,locus_tag:locus_tag
NATL1_12671,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12671,locus_tag:locus_tag
NATL1_12681,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12681,locus_tag:locus_tag
NATL1_12691,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12691,locus_tag:locus_tag
NATL1_12701,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12701,locus_tag:locus_tag
NATL1_12731,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12731,locus_tag:locus_tag
NATL1_12741,NATL1A_1_986893_1175206,putative imidazoleglycerol-phosphate dehydratase,NATL1_12741,locus_tag:locus_tag
NATL1_12751,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_12751,locus_tag:locus_tag
NATL1_12761,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12761,locus_tag:locus_tag
NATL1_12771,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12771,locus_tag:locus_tag
NATL1_12781,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_12781,locus_tag:locus_tag
NATL1_12791,NATL1A_1_986893_1175206,putative membrane protein,NATL1_12791,locus_tag:locus_tag
NATL1_12801,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_12801,locus_tag:locus_tag
NATL1_12811,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_12811,locus_tag:locus_tag
NATL1_12821,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12821,locus_tag:locus_tag
NATL1_12831,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12831,locus_tag:locus_tag
NATL1_12841,NATL1A_1_986893_1175206,ACR YdiU/UPF0061 family protein,NATL1_12841,locus_tag:locus_tag
NATL1_12861,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12861,locus_tag:locus_tag
NATL1_12871,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12871,locus_tag:locus_tag
NATL1_12881,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12881,locus_tag:locus_tag
NATL1_12891,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12891,locus_tag:locus_tag
NATL1_12901,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_12901,locus_tag:locus_tag
NATL1_12911,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12911,locus_tag:locus_tag
NATL1_12921,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12921,locus_tag:locus_tag
NATL1_12931,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12931,locus_tag:locus_tag
NATL1_12941,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12941,locus_tag:locus_tag
NATL1_12961,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12961,locus_tag:locus_tag
NATL1_12971,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12971,locus_tag:locus_tag
NATL1_12981,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12981,locus_tag:locus_tag
NATL1_12991,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_12991,locus_tag:locus_tag
NATL1_13011,NATL1A_1_986893_1175206,conserved hypothetical protein (DUF3303),NATL1_13011,locus_tag:locus_tag
NATL1_13021,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_13021,locus_tag:locus_tag
NATL1_13031,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13031,locus_tag:locus_tag
NATL1_13041,NATL1A_1_986893_1175206,photosystem I reaction centre subunit IX,NATL1_13041,locus_tag:locus_tag
NATL1_13071,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13071,locus_tag:locus_tag
NATL1_13081,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_13081,locus_tag:locus_tag
NATL1_13101,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13101,locus_tag:locus_tag
NATL1_13111,NATL1A_1_986893_1175206,high light inducible protein,NATL1_13111,locus_tag:locus_tag
NATL1_13121,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13121,locus_tag:locus_tag
NATL1_13131,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13131,locus_tag:locus_tag
NATL1_13141,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13141,locus_tag:locus_tag
NATL1_13151,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_13151,locus_tag:locus_tag
NATL1_13161,NATL1A_1_986893_1175206,high light inducible protein,NATL1_13161,locus_tag:locus_tag
NATL1_13171,NATL1A_1_986893_1175206,high light inducible protein,NATL1_13171,locus_tag:locus_tag
NATL1_13181,NATL1A_1_986893_1175206,possible high light inducible protein,NATL1_13181,locus_tag:locus_tag
NATL1_13191,NATL1A_1_986893_1175206,high light inducible protein,NATL1_13191,locus_tag:locus_tag
NATL1_13211,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13211,locus_tag:locus_tag
NATL1_13221,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein (DUF2839),NATL1_13221,locus_tag:locus_tag
NATL1_13231,NATL1A_1_986893_1175206,RF-1 domain protein,NATL1_13231,locus_tag:locus_tag
NATL1_13241,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13241,locus_tag:locus_tag
NATL1_13251,NATL1A_1_986893_1175206,photosystem II protein D1.1,NATL1_13251,locus_tag:locus_tag
NATL1_13261,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_13261,locus_tag:locus_tag
NATL1_13271,NATL1A_1_986893_1175206,endonuclease VIII,NATL1_13271,locus_tag:locus_tag
NATL1_13281,NATL1A_1_986893_1175206,plastid lipid-associated protein (PAP)/fibrillin family,NATL1_13281,locus_tag:locus_tag
NATL1_13291,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13291,locus_tag:locus_tag
NATL1_13311,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13311,locus_tag:locus_tag
NATL1_13321,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13321,locus_tag:locus_tag
NATL1_13341,NATL1A_1_986893_1175206,Predicted protein family PM-5,NATL1_13341,locus_tag:locus_tag
NATL1_13351,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13351,locus_tag:locus_tag
NATL1_13361,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13361,locus_tag:locus_tag
NATL1_13401,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13401,locus_tag:locus_tag
NATL1_13411,NATL1A_1_986893_1175206,hypothetical protein,NATL1_13411,locus_tag:locus_tag
NATL1_13431,NATL1A_1_986893_1175206,hypothetical protein,NATL1_13431,locus_tag:locus_tag
NATL1_13441,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein (DUF2839),NATL1_13441,locus_tag:locus_tag
NATL1_13451,NATL1A_1_986893_1175206,Hypothetical protein,NATL1_13451,locus_tag:locus_tag
NATL1_13461,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13461,locus_tag:locus_tag
NATL1_13471,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_13471,locus_tag:locus_tag
NATL1_13481,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13481,locus_tag:locus_tag
NATL1_13491,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13491,locus_tag:locus_tag
NATL1_13511,NATL1A_1_986893_1175206,nif11-like leader peptide domain protein,NATL1_13511,locus_tag:locus_tag
NATL1_13531,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13531,locus_tag:locus_tag
NATL1_13541,NATL1A_1_986893_1175206,high light inducible protein,NATL1_13541,locus_tag:locus_tag
NATL1_13551,NATL1A_1_986893_1175206,high light inducible protein,NATL1_13551,locus_tag:locus_tag
NATL1_13561,NATL1A_1_986893_1175206,high light inducible protein,NATL1_13561,locus_tag:locus_tag
NATL1_13571,NATL1A_1_986893_1175206,possible high light inducible protein,NATL1_13571,locus_tag:locus_tag
NATL1_13581,NATL1A_1_986893_1175206,high light inducible protein,NATL1_13581,locus_tag:locus_tag
NATL1_13601,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13601,locus_tag:locus_tag
NATL1_13611,NATL1A_1_986893_1175206,conserved hypothetical protein (DUF2811),NATL1_13611,locus_tag:locus_tag
NATL1_13631,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13631,locus_tag:locus_tag
NATL1_13641,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13641,locus_tag:locus_tag
NATL1_13651,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13651,locus_tag:locus_tag
NATL1_13661,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13661,locus_tag:locus_tag
NATL1_13671,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_13671,locus_tag:locus_tag
NATL1_13691,NATL1A_1_986893_1175206,uncharacterized conserved secreted protein,NATL1_13691,locus_tag:locus_tag
NATL1_13701,NATL1A_1_986893_1175206,conserved hypothetical protein (DUF3764),NATL1_13701,locus_tag:locus_tag
NATL1_13711,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13711,locus_tag:locus_tag
NATL1_13731,NATL1A_1_986893_1175206,glutaredoxin family protein,NATL1_13731,locus_tag:locus_tag
NATL1_13741,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13741,locus_tag:locus_tag
NATL1_13761,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13761,locus_tag:locus_tag
NATL1_13771,NATL1A_1_986893_1175206,conserved hypothetical protein (DUF3104),NATL1_13771,locus_tag:locus_tag
NATL1_13781,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13781,locus_tag:locus_tag
NATL1_13791,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13791,locus_tag:locus_tag
NATL1_13821,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13821,locus_tag:locus_tag
NATL1_13831,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13831,locus_tag:locus_tag
NATL1_13841,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13841,locus_tag:locus_tag
NATL1_13851,NATL1A_1_986893_1175206,hypothetical protein,NATL1_13851,locus_tag:locus_tag
NATL1_13861,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13861,locus_tag:locus_tag
NATL1_13881,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13881,locus_tag:locus_tag
NATL1_13891,NATL1A_1_986893_1175206,cupin domain-containing protein,NATL1_13891,locus_tag:locus_tag
NATL1_13911,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_13911,locus_tag:locus_tag
NATL1_13951,NATL1A_1_986893_1175206,ATP-dependent Clp protease adaptor protein ClpS,NATL1_13951,locus_tag:locus_tag
NATL1_13971,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13971,locus_tag:locus_tag
NATL1_13981,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_13981,locus_tag:locus_tag
NATL1_13991,NATL1A_1_986893_1175206,cupin domain-containing protein,NATL1_13991,locus_tag:locus_tag
NATL1_14001,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14001,locus_tag:locus_tag
NATL1_14011,NATL1A_1_986893_1175206,2Fe-2S ferredoxin,NATL1_14011,locus_tag:locus_tag
NATL1_14021,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14021,locus_tag:locus_tag
NATL1_14031,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14031,locus_tag:locus_tag
NATL1_14051,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_14051,locus_tag:locus_tag
NATL1_14061,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14061,locus_tag:locus_tag
NATL1_14081,NATL1A_1_986893_1175206,pseudouridine synthase,NATL1_14081,locus_tag:locus_tag
NATL1_14091,NATL1A_1_986893_1175206,high light inducible protein,NATL1_14091,locus_tag:locus_tag
NATL1_14101,NATL1A_1_986893_1175206,high light inducible protein,NATL1_14101,locus_tag:locus_tag
NATL1_14111,NATL1A_1_986893_1175206,possible high light inducible protein,NATL1_14111,locus_tag:locus_tag
NATL1_14121,NATL1A_1_986893_1175206,high light inducible protein,NATL1_14121,locus_tag:locus_tag
NATL1_14141,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14141,locus_tag:locus_tag
NATL1_14151,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14151,locus_tag:locus_tag
NATL1_14161,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14161,locus_tag:locus_tag
NATL1_14171,NATL1A_1_986893_1175206,conserved hypothetical protein DUF4278,NATL1_14171,locus_tag:locus_tag
NATL1_14181,NATL1A_1_986893_1175206,uncharacterized conserved secreted protein,NATL1_14181,locus_tag:locus_tag
NATL1_14201,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_14201,locus_tag:locus_tag
NATL1_14211,NATL1A_1_986893_1175206,conserved hypothetical protein (DUF3104),NATL1_14211,locus_tag:locus_tag
NATL1_14221,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14221,locus_tag:locus_tag
NATL1_14241,NATL1A_1_986893_1175206,"BgtA-like ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), ATPase subunit",NATL1_14241,locus_tag:locus_tag
NATL1_14251,NATL1A_1_986893_1175206,"ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), membrane protein",NATL1_14251,locus_tag:locus_tag
NATL1_14261,NATL1A_1_986893_1175206,"ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), membrane protein",NATL1_14261,locus_tag:locus_tag
NATL1_14271,NATL1A_1_986893_1175206,"ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), substrate binding protein",NATL1_14271,locus_tag:locus_tag
NATL1_14281,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14281,locus_tag:locus_tag
NATL1_14291,NATL1A_1_986893_1175206,putative antibiotic biosynthesis monooxygenase domain protein,NATL1_14291,locus_tag:locus_tag
NATL1_14301,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14301,locus_tag:locus_tag
NATL1_14311,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14311,locus_tag:locus_tag
NATL1_14321,NATL1A_1_986893_1175206,hypothetical protein,NATL1_14321,locus_tag:locus_tag
NATL1_14331,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14331,locus_tag:locus_tag
NATL1_14341,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14341,locus_tag:locus_tag
NATL1_14351,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14351,locus_tag:locus_tag
NATL1_14361,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14361,locus_tag:locus_tag
NATL1_14371,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14371,locus_tag:locus_tag
NATL1_14381,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14381,locus_tag:locus_tag
NATL1_14401,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14401,locus_tag:locus_tag
NATL1_14411,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14411,locus_tag:locus_tag
NATL1_14421,NATL1A_1_986893_1175206,conserved hypothetical protein family PM-14,NATL1_14421,locus_tag:locus_tag
NATL1_14431,NATL1A_1_986893_1175206,possible Legume lectins alpha domain,NATL1_14431,locus_tag:locus_tag
NATL1_14441,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14441,locus_tag:locus_tag
NATL1_14461,NATL1A_1_986893_1175206,hypothetical protein,NATL1_14461,locus_tag:locus_tag
NATL1_14471,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14471,locus_tag:locus_tag
NATL1_14481,NATL1A_1_986893_1175206,hydrogenase/urease accessory protein,NATL1_14481,locus_tag:locus_tag
NATL1_14491,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14491,locus_tag:locus_tag
NATL1_14501,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14501,locus_tag:locus_tag
NATL1_14521,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14521,locus_tag:locus_tag
NATL1_14541,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14541,locus_tag:locus_tag
NATL1_14551,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14551,locus_tag:locus_tag
NATL1_14591,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14591,locus_tag:locus_tag
NATL1_14601,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_14601,locus_tag:locus_tag
NATL1_14611,NATL1A_1_986893_1175206,sulfate permease,NATL1_14611,locus_tag:locus_tag
NATL1_14621,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14621,locus_tag:locus_tag
NATL1_14631,NATL1A_1_986893_1175206,"conserved hypothetical protein, Prochlorococcus-specific (PM-2)",NATL1_14631,locus_tag:locus_tag
NATL1_14641,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14641,locus_tag:locus_tag
NATL1_14651,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_14651,locus_tag:locus_tag
NATL1_14671,NATL1A_1_986893_1175206,methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing),NATL1_14671,locus_tag:locus_tag
NATL1_RS05380,NATL1A_1_986893_1175206,high light inducible protein,NATL1_RS05380,locus_tag:locus_tag
NATL1_RS05825,NATL1A_1_986893_1175206,hypothetical protein,NATL1_RS05825,locus_tag:locus_tag
NATL1_RS06210,NATL1A_1_986893_1175206,hypothetical protein,NATL1_RS06210,locus_tag:locus_tag
NATL1_RS10235,NATL1A_1_986893_1175206,DUF4278 domain-containing protein,NATL1_RS10235,locus_tag:locus_tag
NATL1_RS10445,NATL1A_1_986893_1175206,hypothetical protein,NATL1_RS10445,locus_tag:locus_tag
NATL1_RS10455,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_RS10455,locus_tag:locus_tag
NATL1_RS10470,NATL1A_1_986893_1175206,hypothetical protein,NATL1_RS10470,locus_tag:locus_tag
NATL1_RS10475,NATL1A_1_986893_1175206,hypothetical protein,NATL1_RS10475,locus_tag:locus_tag
NATL1_RS10495,NATL1A_1_986893_1175206,hypothetical protein,NATL1_RS10495,locus_tag:locus_tag
NATL1_RS10685,NATL1A_1_986893_1175206,hypothetical protein,NATL1_RS10685,locus_tag:locus_tag
NATL1_RS10715,NATL1A_1_986893_1175206,high light inducible protein,NATL1_RS10715,locus_tag:locus_tag
NATL1_RS10755,NATL1A_1_986893_1175206,hypothetical protein,NATL1_RS10755,locus_tag:locus_tag
NATL1_RS10770,NATL1A_1_986893_1175206,hypothetical protein,NATL1_RS10770,locus_tag:locus_tag
NATL1_RS11070,NATL1A_1_986893_1175206,DUF1651 domain-containing protein,NATL1_RS11070,locus_tag:locus_tag
NATL1_RS11075,NATL1A_1_986893_1175206,hypothetical protein,NATL1_RS11075,locus_tag:locus_tag
NATL1_RS11085,NATL1A_1_986893_1175206,hypothetical protein,NATL1_RS11085,locus_tag:locus_tag
NATL1_RS11140,NATL1A_1_986893_1175206,chlorophyll a/b-binding protein,NATL1_RS11140,locus_tag:locus_tag
NATL1_pseudoVIMSS1362568,NATL1A_1_986893_1175206,hypothetical protein,NATL1_pseudoVIMSS1362568,locus_tag:locus_tag
NATL1_15451,NATL1A_1_1258013_1293990,uncharacterized conserved secreted protein,NATL1_15451,locus_tag:locus_tag
NATL1_15461,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15461,locus_tag:locus_tag
NATL1_15471,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15471,locus_tag:locus_tag
NATL1_15481,NATL1A_1_1258013_1293990,pentapeptide repeats family protein,NATL1_15481,locus_tag:locus_tag
NATL1_15501,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15501,locus_tag:locus_tag
NATL1_15511,NATL1A_1_1258013_1293990,macrophage migration inhibitory factor MIF-like protein,NATL1_15511,locus_tag:locus_tag
NATL1_15521,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15521,locus_tag:locus_tag
NATL1_15531,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15531,locus_tag:locus_tag
NATL1_15541,NATL1A_1_1258013_1293990,"divinyl-chlorophyll a/b binding light harvesting protein, photosystem II-associated",NATL1_15541,locus_tag:locus_tag
NATL1_15551,NATL1A_1_1258013_1293990,"divinyl-chlorophyll a/b binding light harvesting protein, photosystem II-associated",NATL1_15551,locus_tag:locus_tag
NATL1_15561,NATL1A_1_1258013_1293990,"divinyl-chlorophyll a/b binding light harvesting protein, photosystem II-associated",NATL1_15561,locus_tag:locus_tag
NATL1_15571,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15571,locus_tag:locus_tag
NATL1_15591,NATL1A_1_1258013_1293990,Predicted protein family PM-20,NATL1_15591,locus_tag:locus_tag
NATL1_15601,NATL1A_1_1258013_1293990,"divinyl-chlorophyll a/b binding light harvesting protein, photosystem II-associated",NATL1_15601,locus_tag:locus_tag
NATL1_15611,NATL1A_1_1258013_1293990,"divinyl-chlorophyll a/b binding light harvesting protein, photosystem II-associated",NATL1_15611,locus_tag:locus_tag
NATL1_15621,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15621,locus_tag:locus_tag
NATL1_15631,NATL1A_1_1258013_1293990,conserved hypothetical protein (UCP037205),NATL1_15631,locus_tag:locus_tag
NATL1_15641,NATL1A_1_1258013_1293990,"deoxyribodipyrimidine photolyase-like, FAD-domain containing protein",NATL1_15641,locus_tag:locus_tag
NATL1_15651,NATL1A_1_1258013_1293990,2-Cys peroxiredoxin,NATL1_15651,locus_tag:locus_tag
NATL1_15661,NATL1A_1_1258013_1293990,FAD binding domain of DNA photolyase,NATL1_15661,locus_tag:locus_tag
NATL1_15671,NATL1A_1_1258013_1293990,short-chain dehydrogenase/reductase (SDR) superfamily,NATL1_15671,locus_tag:locus_tag
NATL1_15681,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15681,locus_tag:locus_tag
NATL1_15691,NATL1A_1_1258013_1293990,transglutaminase-like superfamily protein,NATL1_15691,locus_tag:locus_tag
NATL1_15701,NATL1A_1_1258013_1293990,A predicted alpha-helical domain with a conserved ER motif family protein,NATL1_15701,locus_tag:locus_tag
NATL1_15711,NATL1A_1_1258013_1293990,A circularly permuted ATPgrasp family protein,NATL1_15711,locus_tag:locus_tag
NATL1_15721,NATL1A_1_1258013_1293990,photosystem II protein D1.1,NATL1_15721,locus_tag:locus_tag
NATL1_15731,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15731,locus_tag:locus_tag
